
0	Jogging	-0.694638	12.680544	0.503953
1	Jogging	5.012288	11.264028	0.953424
2	Jogging	4.903325	10.882658	-0.081722
3	Jogging	-0.612916	18.496431	3.023717
4	Jogging	-1.184970	12.108489	7.205164
5	Jogging	1.375655	-2.492524	-6.510526
6	Jogging	-0.612916	10.569390	5.706926
7	Jogging	-0.503953	13.947236	7.055340
8	Jogging	-8.430995	11.413852	5.134871
9	Jogging	0.953424	1.375655	1.648062
10	Jogging	-8.199450	19.572440	2.724070
11	Jogging	1.416516	5.788648	2.982856
12	Jogging	-1.879608	-2.982856	-0.299648
13	Jogging	-6.129157	6.851035	-8.158588
14	Jogging	5.829509	18.006100	8.539958
15	Jogging	6.278980	2.982856	2.914754
16	Jogging	-1.566340	8.308413	-1.457377
17	Jogging	3.527670	13.593107	9.425281
18	Jogging	-2.029432	-5.706926	-10.188020
19	Jogging	2.764931	10.337844	-9.724928
20	Jogging	3.568531	13.674829	1.539099
21	Jogging	-0.503953	3.868179	3.718355
22	Jogging	-2.301839	1.688923	0.081722
23	Jogging	-3.568531	19.572440	6.510526
24	Jogging	-0.803601	-3.296124	-4.630918
25	Jogging	0.503953	10.841797	13.525005
26	Jogging	5.706926	15.595298	6.170018
27	Jogging	-8.662541	7.273266	4.018002
28	Jogging	-1.334794	1.225831	2.369940
29	Jogging	-4.590057	19.572440	4.712640
30	Jogging	3.868179	3.759216	0.844462
31	Jogging	-1.797886	1.539099	8.730643
32	Jogging	7.668256	11.264028	-1.307553
33	Jogging	-2.369940	14.287745	8.281172
34	Jogging	2.724070	1.457377	0.885323
35	Jogging	-3.595772	18.659876	-0.653777
36	Jogging	3.949901	4.140586	3.990762
37	Jogging	0.463092	-2.410802	2.410802
38	Jogging	3.786457	14.137921	-3.146300
39	Jogging	3.336985	19.231932	6.551387
40	Jogging	5.666065	3.786457	0.531194
41	Jogging	0.231546	0.762740	0.762740
42	Jogging	-4.821603	19.572440	8.158588
43	Jogging	1.838747	-1.116869	-2.792171
44	Jogging	-3.296124	10.079058	13.824653
45	Jogging	11.604536	17.079916	1.334794
46	Jogging	-3.173541	14.015338	5.706926
47	Jogging	0.612916	1.116869	2.560625
48	Jogging	-7.886181	19.572440	1.988571
49	Jogging	3.146300	5.243834	4.671779
50	Jogging	-3.023717	-4.331271	-3.336985
51	Jogging	-0.081722	11.917805	-7.886181
52	Jogging	-1.035146	14.818938	4.603678
53	Jogging	-2.451662	2.533385	3.486809
54	Jogging	-1.375655	2.070293	-0.190685
55	Jogging	-2.492524	19.572440	6.469665
56	Jogging	1.457377	-5.243834	-4.372132
57	Jogging	-1.416516	9.806650	5.747787
58	Jogging	-1.266692	14.709975	6.210878
59	Jogging	-3.677494	3.173541	3.786457
60	Jogging	1.838747	2.764931	-1.757025
