1161	Upstairs	10.119919	4.331271	-3.786457
1162	Upstairs	4.862464	3.909040	-2.792171
1163	Upstairs	9.466142	13.402422	-3.827318
1164	Upstairs	5.747787	7.627395	-3.146300
1165	Upstairs	2.301839	8.921328	-3.023717
1166	Upstairs	7.818079	7.055340	-4.331271
1167	Upstairs	2.833032	8.539958	-3.336985
1168	Upstairs	1.797886	10.950760	-3.105439
1169	Upstairs	0.994285	8.771504	-3.568531
1170	Upstairs	1.225831	9.466142	-3.527670
1171	Upstairs	0.149824	9.343558	-3.405087
1172	Upstairs	0.422231	6.823794	-3.364226
1173	Upstairs	3.296124	11.563675	-3.636633
1174	Upstairs	0.313268	12.598822	-2.873893
1175	Upstairs	0.926184	9.466142	0.572055
1176	Upstairs	0.803601	9.084772	-0.081722
1177	Upstairs	-0.231546	9.915613	0.463092
1178	Upstairs	-1.334794	9.888372	2.533385
1179	Upstairs	0.422231	8.499097	3.214402
1180	Upstairs	-0.422231	7.082581	3.296124
1181	Upstairs	0.081722	4.903325	3.827318
1182	Upstairs	1.116869	4.985047	5.175732
1183	Upstairs	2.873893	6.633110	6.510526
1184	Upstairs	-0.844462	11.114203	6.660350
1185	Upstairs	0.926184	14.519291	2.724070
1186	Upstairs	0.422231	10.038197	1.947710
1187	Upstairs	1.416516	8.921328	0.572055
1188	Upstairs	1.307553	8.621680	0.040861
1189	Upstairs	0.994285	8.471856	0.108963
1190	Upstairs	1.457377	9.724928	0.381370
1191	Upstairs	0.531194	12.149350	0.463092
1192	Upstairs	0.040861	13.633968	0.653777
1193	Upstairs	0.926184	11.686258	1.648062
1194	Upstairs	-0.422231	10.760075	1.144109
1195	Upstairs	0.340509	6.633110	0.953424
1196	Upstairs	-0.190685	4.821603	0.721878
1197	Upstairs	0.231546	4.058864	2.179256
1198	Upstairs	3.636633	8.430995	7.818079
1199	Upstairs	1.375655	7.273266	1.988571
1200	Upstairs	2.451662	11.495573	1.225831
1201	Upstairs	0.653777	7.818079	0.340509
1202	Upstairs	0.844462	6.891896	-0.463092
1203	Upstairs	3.023717	8.962189	-0.081722
1204	Upstairs	3.949901	11.264028	2.410802
1205	Upstairs	-1.879608	16.589584	0.803601
1206	Upstairs	2.111154	14.178781	0.463092
1207	Upstairs	-2.342700	11.754360	1.144109
1208	Upstairs	-0.190685	5.747787	0.762740
1209	Upstairs	1.035146	3.909040	1.184970
1210	Upstairs	2.451662	3.868179	4.712640
1211	Upstairs	1.566340	8.008764	5.788648
1212	Upstairs	-2.342700	8.117727	2.342700
1213	Upstairs	1.116869	9.915613	1.225831
1214	Upstairs	1.498238	8.812365	0.040861
1215	Upstairs	0.081722	7.123442	0.503953
1216	Upstairs	1.988571	13.947236	2.029432
1217	Upstairs	-2.982856	13.947236	1.144109
1218	Upstairs	0.272407	11.727119	0.190685
1219	Upstairs	1.457377	8.117727	0.422231
1220	Upstairs	1.307553	4.481094	1.307553
1221	Upstairs	2.683209	6.047434	6.442424
1222	Upstairs	0.762740	9.425281	7.668256
1223	Upstairs	-2.914754	5.897611	2.533385
1224	Upstairs	0.721878	8.962189	1.757025
1225	Upstairs	1.307553	7.436710	-0.000000
1226	Upstairs	0.612916	7.545672	0.531194
1227	Upstairs	1.035146	12.980191	2.111154
1228	Upstairs	-0.108963	15.785983	0.340509
1229	Upstairs	-1.729784	11.727119	1.879608
1230	Upstairs	2.070293	6.210878	-0.108963
1231	Upstairs	0.653777	3.949901	1.334794
1232	Upstairs	2.492524	7.545672	4.985047
1233	Upstairs	-0.340509	9.765789	3.214402
1234	Upstairs	1.116869	10.038197	0.803601
1235	Upstairs	1.838747	8.308413	-0.340509
1236	Upstairs	0.340509	7.314127	0.721878
1237	Upstairs	2.179256	12.762266	1.838747
1238	Upstairs	-0.721878	13.756551	1.607201
1239	Upstairs	-0.081722	11.114203	1.225831
1240	Upstairs	1.307553	8.580819	1.225831
1241	Upstairs	0.340509	4.630918	1.375655
1242	Upstairs	0.953424	4.521955	4.399372
1243	Upstairs	1.498238	13.211738	5.366417
1244	Upstairs	1.375655	12.067628	2.111154
1245	Upstairs	0.885323	8.240311	0.721878
1246	Upstairs	1.648062	7.545672	0.572055
1247	Upstairs	2.601486	8.240311	0.422231
1248	Upstairs	1.307553	14.178781	0.885323
1249	Upstairs	0.463092	13.674829	0.463092
1250	Upstairs	-1.838747	11.372991	1.035146
1251	Upstairs	1.116869	7.627395	0.572055
1252	Upstairs	0.340509	4.018002	0.653777
1253	Upstairs	1.266692	3.336985	4.671779
1254	Upstairs	1.607201	9.507003	7.668256
1255	Upstairs	-1.334794	12.680544	1.225831
1256	Upstairs	1.566340	9.152874	0.926184
1257	Upstairs	1.225831	9.765789	-2.111154
1258	Upstairs	1.076008	8.962189	-1.729784
1259	Upstairs	0.653777	10.147159	-1.648062
1260	Upstairs	2.533385	7.886181	-0.612916
1261	Upstairs	1.879608	10.147159	-0.721878
1262	Upstairs	-4.249548	16.970953	-2.029432
1263	Upstairs	3.568531	11.563675	1.076008
1264	Upstairs	0.422231	6.278980	2.833032
1265	Upstairs	1.688923	2.955615	2.260978
1266	Upstairs	2.220117	3.377846	6.932757
1267	Upstairs	-1.076008	13.988097	7.273266
1268	Upstairs	2.070293	15.322891	2.111154
1269	Upstairs	1.266692	10.228881	0.340509
1270	Upstairs	1.947710	7.205164	0.844462
1271	Upstairs	2.342700	6.210878	0.313268
1272	Upstairs	1.648062	14.560152	2.260978
1273	Upstairs	1.416516	12.176591	-0.572055
1274	Upstairs	-1.457377	9.343558	0.803601
1275	Upstairs	1.035146	5.829509	0.572055
1276	Upstairs	0.081722	4.208687	2.492524
1277	Upstairs	1.375655	9.656827	6.442424
1278	Upstairs	-1.607201	6.088296	1.729784
1279	Upstairs	0.885323	9.152874	1.307553
1280	Upstairs	1.498238	8.962189	-0.231546
1281	Upstairs	0.572055	8.539958	0.272407
1282	Upstairs	2.955615	12.489859	2.914754
1283	Upstairs	-1.757025	14.178781	0.994285
1284	Upstairs	1.076008	10.337844	-0.531194
1285	Upstairs	1.648062	8.390134	0.190685
1286	Upstairs	0.994285	4.794363	1.375655
1287	Upstairs	2.070293	4.481094	5.747787
1288	Upstairs	2.642348	16.970953	4.794363
1289	Upstairs	0.994285	13.865514	1.334794
1290	Upstairs	0.803601	7.395849	0.149824
1291	Upstairs	0.531194	7.545672	-0.190685
1292	Upstairs	1.757025	8.921328	0.040861
1293	Upstairs	2.601486	11.985906	2.833032
1294	Upstairs	-0.081722	14.410328	0.381370
1295	Upstairs	1.648062	10.691973	-0.231546
1296	Upstairs	1.757025	8.471856	-0.000000
1297	Upstairs	1.334794	5.325556	2.301839
1298	Upstairs	2.070293	3.173541	5.407278
1299	Upstairs	-0.803601	9.112013	3.064578
1300	Upstairs	1.116869	10.760075	1.375655
1301	Upstairs	1.076008	8.240311	0.108963
1302	Upstairs	-0.503953	7.123442	0.313268
1303	Upstairs	2.533385	12.108489	1.988571
1304	Upstairs	0.313268	15.745122	0.926184
1305	Upstairs	-0.503953	11.876944	1.416516
1306	Upstairs	1.116869	9.765789	1.539099
1307	Upstairs	0.994285	6.047434	0.653777
1308	Upstairs	0.231546	4.249548	1.648062
1309	Upstairs	2.260978	7.082581	6.633110
1310	Upstairs	-1.757025	6.510526	2.492524
1311	Upstairs	2.642348	11.141444	1.375655
1312	Upstairs	1.307553	8.662541	0.108963
1313	Upstairs	0.040861	7.927042	0.422231
1314	Upstairs	3.377846	9.003050	1.566340
1315	Upstairs	2.301839	12.830367	0.381370
1316	Upstairs	0.531194	12.489859	0.272407
1317	Upstairs	-1.184970	10.732834	0.653777
1318	Upstairs	0.463092	5.897611	-0.040861
1319	Upstairs	0.762740	4.290410	1.947710
1320	Upstairs	0.653777	10.460427	6.823794
1321	Upstairs	-0.803601	8.962189	2.029432
1322	Upstairs	1.144109	8.539958	0.844462
1323	Upstairs	2.410802	9.234595	-0.463092
1324	Upstairs	0.503953	8.240311	-0.272407
1325	Upstairs	2.833032	11.304889	1.375655
1326	Upstairs	1.076008	13.674829	0.272407
1327	Upstairs	1.144109	10.569390	0.040861
1328	Upstairs	-2.342700	9.003050	-1.266692
1329	Upstairs	0.340509	7.886181	0.994285
